title	DOI	url	issns	journal	authors	issns1	issns2	published_on	last_updated	cited_by_fbwalls_count	cited_by_feeds_count	cited_by_gplus_count	cited_by_msm_count	cited_by_posts_count	cited_by_rdts_count	cited_by_tweeters_count	cited_by_videos_count	cited_by_accounts_count	cited_by_patents_count	mendeley	altmetric_score	is_oa	author.names	issn	citations	CiteScore	SJR	WebQualis
Low intensity laser and LED therapies associated with lateral decubitus position and flexion exercises of the lower limbs in patients with lumbar disk herniation: clinical randomized trial	10.1007/s10103-016-2009-5	http://dx.doi.org/10.1007/s10103-016-2009-5	0268-8921	Lasers in Medical Science	Maria Ester I. Mendes de Carvalho			2016	1468205106	1	0	0	0	1	0	0	0	1	0	162	1	FALSE	Maria Ester I. Mendes de Carvalho, Reynaldo Mendes de Carvalho, Amélia Pasqual Marques, Lorena Mendes de Carvalho Lucio, Antonio César Almeida de Oliveira, Osmar Pinto Neto, Antonio Balbin Villaverde, Carlos José de Lima	0268-8921	10	4.4	0.575	A2
Management of neuropathy musculoskeletal deficits is much more than general global exercises: physiotherapy-based programs for diabetes long-term complications	10.1152/japplphysiol.00128.2017	http://dx.doi.org/10.1152/japplphysiol.00128.2017	8750-7587	Journal of Applied Physiology	Isabel C N Sacco			2017	1498474980	0	0	0	0	1	0	1	0	1	0	18	1	TRUE	Isabel C N Sacco, Eneida Yuri Suda, Aline A Gomes	8750-7587	3	6.1	1.042	A2
Manual action verbs modulate the grip force of each hand in unimanual or symmetrical bimanual tasks	10.1371/journal.pone.0192320	http://dx.doi.org/10.1371/journal.pone.0192320	1932-6203	PLOS ONE	Ronaldo Luis da Silva			2018	1517934122	0	0	0	0	2	0	2	0	2	0	28	1	TRUE	Ronaldo Luis da Silva, David Labrecque, Fátima Aparecida Caromano, Johanne Higgins, Victor Frak	1932-6203	9	6.0	0.839	A1
Manual therapy and therapeutic exercise in patient with symptomatic cervical spondylotic myelopathy: A case report	10.1016/j.jbmt.2013.03.009	http://dx.doi.org/10.1016/j.jbmt.2013.03.009	1360-8592	Journal of Bodywork & Movement Therapies	Gabriel Peixoto Leão Almeida			2013	1492757547	1	0	0	0	5	0	3	0	4	0	131	2	FALSE	Gabriel Peixoto Leão Almeida, Kysia Karine Almeida Carneiro, Amélia Pasqual Marques	1360-8592	8	2.5	0.48	A2
Massage and Storytelling Reduce Aggression and Improve Academic Performance in Children Attending Elementary School	10.1155/2017/5087145	http://dx.doi.org/10.1155/2017/5087145	0966-7903	Occupational Therapy International	Lia Lopes Gonçalves			2017	1530261833	3	0	0	0	14	0	6	0	9	0	144	5	TRUE	Lia Lopes Gonçalves, Mariana Callil Voos, Maria Helena Morgani de Almeida, Fátima Aparecida Caromano	0966-7903	15	1.6	0.421	A2
Maturidade simbólica, vocabulário e desempenho intelectual de crianças com transtorno do desenvolvimento da linguagem	10.1590/2317-1782/20202020068	http://dx.doi.org/10.1590/2317-1782/20202020068	2317-1782	CoDAS	Janieri Braz Almeida Mendes			2021	1621003060	0	0	0	0	2	0	2	0	2	0	39	1	TRUE	Janieri Braz Almeida Mendes, Cindy Carvalho dos Santos, Aparecido José Couto Soares, Debora Maria Befi-Lopes	2317-1782	0	1.0	0.307	A3
Measurement properties of the Human Activity Profile questionnaire in hospitalized patients	10.1016/j.bjpt.2017.03.011	http://dx.doi.org/10.1016/j.bjpt.2017.03.011	0211-5638	Fisioterapia : organo de la Asociacion Espanola de Fisioterapia.	Daniel C. Souza			2017	1492473430	0	0	0	0	1	0	1	0	1	0	39	1	TRUE	Daniel C. Souza, Fernando Wegner, Lucíola C.M. Costa, Luciana D. Chiavegato, Adriana C. Lunardi	0211-5638	11	0.4	0.138	B2
Medial olivocochlear function in children with poor speech-in-noise performance and language disorder	10.1016/j.ijporl.2017.03.003	http://dx.doi.org/10.1016/j.ijporl.2017.03.003	0165-5876	International Journal of Pediatric Otorhinolaryngology	Caroline Nunes Rocha-Muniz			2017	1492412763	0	0	0	0	5	0	1	0	1	0	48	1	FALSE	Caroline Nunes Rocha-Muniz, Renata Mamede Mota Carvallo, Eliane Schochat	0165-5876	13	3.0	0.568	A4
Medidas aerodinâmicas, eletroglotográficas e acústicas na produção da fricativa pós-alveolar vozeada	10.1590/2317-1782/20182017177	http://dx.doi.org/10.1590/2317-1782/20182017177	2317-1782	CoDAS	Patrícia Tiemi Hashimoto			2018	1531154551	0	0	0	0	1	0	1	0	1	0	19	1	TRUE	Patrícia Tiemi Hashimoto, Luciana de Oliveira Pagan-Neves, Luis Miguel Teixeira de Jesus, Haydée Fiszbein Wertzner	2317-1782	3	1.0	0.307	A3
Memória de curto prazo fonológica e consciência fonológica em escolares do Ensino Fundamental	10.1590/2317-1782/20152014163	http://dx.doi.org/10.1590/2317-1782/20152014163	2317-1782	CoDAS	Maria Silvia Cárnio			2015	1461325419	0	0	0	0	1	0	1	0	1	0	29	1	TRUE	Maria Silvia Cárnio, Beatriz Campos Magalhães de Sá, Laís Alves Jacinto, Aparecido José Couto Soares	2317-1782	3	1.0	0.307	A3
Mercury Exposure in a Riverside Amazon Population, Brazil: A Study of the Ototoxicity of Methylmercury	10.1055/s-0034-1544115	http://dx.doi.org/10.1055/s-0034-1544115	1809-9777	International Archives of Otorhinolaryngology	Ana Hoshino			2015	1648771200	1	0	0	0	2	0	0	0	2	0	38	4	TRUE	Ana Hoshino, Heloisa Pacheco-Ferreira, Seisse Gabriela G. Sanches, Renata Carvallo, Nathália Cardoso, Maurício Perez, Volney de Magalhães Câmara	1809-9777	10	2.2	0.484	B1
Mismatch negativity in children with specific language impairment and auditory processing disorder	10.1016/j.bjorl.2014.08.022	http://dx.doi.org/10.1016/j.bjorl.2014.08.022	1808-8694	Brazilian Journal of Otorhinolaryngology	Caroline Nunes Rocha-Muniz			2015	1436310260	0	0	0	0	1	0	1	0	1	0	107	1	TRUE	Caroline Nunes Rocha-Muniz, Débora Maria Befi-Lopes, Eliane Schochat	1808-8694	17	2.6	0.47	A3
Mobility therapy and central or peripheral catheter-related adverse events in an ICU in Brazil*	10.1590/s1806-37132015000004338	http://dx.doi.org/10.1590/s1806-37132015000004338	0102-3586	Jornal de Pneumologia	Natália Pontes Lima			2015	1456833614	0	0	0	0	5	0	5	0	5	0	57	3	TRUE	Natália Pontes Lima, Gregório Marques Cardim da Silva, Marcelo Park, Ruy Camargo Pires-Neto	0102-3586	8	NA	NA	B1
Mobilization practices for patients with burn injury in critical care	10.1016/j.burns.2019.07.037	http://dx.doi.org/10.1016/j.burns.2019.07.037	0305-4179	Burns (03054179)	Thaís Borgheti de Figueiredo			2019	1611360733	0	0	0	0	9	0	9	0	9	0	112	5	FALSE	Thaís Borgheti de Figueiredo, Key Fujisaki Utsunomiya, Amanda Maria Ribas Rosa de Oliveira, Ruy Camargo Pires-Neto, Clarice Tanaka	0305-4179	11	4.3	0.682	A2
Modulation of Isometric Quadriceps Strength in Soccer Players With Transcranial Direct Current Stimulation	10.1519/jsc.0000000000001985	http://dx.doi.org/10.1519/jsc.0000000000001985	1064-8011	Journal of Strength & Conditioning Research	Valentine Z Vargas			2018	1537430131	0	0	0	0	14	0	14	0	14	0	186	8	TRUE	Valentine Z Vargas, Abrahão F Baptista, Guilherme O C Pereira, Alberto C Pochini, Benno Ejnisman, Marcelo B Santos, Silvia M A João, Fuad A Hazime	1064-8011	47	6.8	1.141	A2
Motor Control Training Compared With Transcutaneous Electrical Nerve Stimulation in Patients With Disc Herniation With Associated Radiculopathy	10.1097/phm.0000000000001048	http://dx.doi.org/10.1097/phm.0000000000001048	0894-9115	American Journal of Physical Medicine & Rehabilitation	Fábio Jorge Renovato França			2019	1666670420	1	0	0	0	28	0	23	0	24	0	163	15	FALSE	Fábio Jorge Renovato França, Bianca Callegari, Luiz Armando Vidal Ramos, Thomaz Nogueira Burke, Maurício Oliveira Magalhães, Josielli Comachio, Ana Paula Moura Campos CarvalhoSilva, Gabriel Peixoto Leão Almeida, Amélia Pasqual Marques	0894-9115	17	4.4	0.677	A2
Motor performance of individuals with cerebral palsy in a virtual game using a mobile phone	10.1080/17483107.2017.1392620	http://dx.doi.org/10.1080/17483107.2017.1392620	1748-3107	Disability & Rehabilitation: Assistive Technology	Juliana Nobre de Paula			2017	1510164437	0	0	0	0	3	0	3	0	3	0	133	2	FALSE	Juliana Nobre de Paula, Carlos Bandeira de Mello Monteiro, Talita Dias da Silva, Camila Miliani Capelini, Lilian Del Cielo de Menezes, Thais Massetti, James Tonks, Suzanna Watson, Alessandro Hervaldo Nicolai Ré	1748-3107	9	NA	0.69	A2
Mudança funcional no padrão de deglutição por meio da realização de exercícios orofaciais	10.1590/2317-1782/20172016088	http://dx.doi.org/10.1590/2317-1782/20172016088	2317-1782	CoDAS	Irina Claudia Fernandes Alves			2017	1507675752	1	0	0	0	4	0	3	0	4	0	39	4	TRUE	Irina Claudia Fernandes Alves, Claudia Regina Furquim de Andrade	2317-1782	3	1.0	0.307	A3
Multidisciplinary Assessment of Patients with Musical Hallucinations, Tinnitus and Hearing Loss	10.1159/000435891	http://dx.doi.org/10.1159/000435891	0254-4962	Psychopathology	Savya Cybelle Milhomem Rocha			2015	1575230395	1	0	0	0	2	0	1	0	2	0	73	1	FALSE	Savya Cybelle Milhomem Rocha, Marcia Akemi Kii, Cristiana Borges Pereira, Danilo Totarelli Borelli, Orestes Forlenza, Tanit Ganz Sanchez	0254-4962	10	4.5	1.152	B1
Muscle force distribution of the lower limbs during walking in diabetic individuals with and without polyneuropathy	10.1186/s12984-017-0327-x	http://dx.doi.org/10.1186/s12984-017-0327-x	1743-0003	Journal of NeuroEngineering and Rehabilitation	Aline A. Gomes			2017	1511812779	0	0	0	0	2	0	2	0	2	0	146	1	TRUE	Aline A. Gomes, Marko Ackermann, Jean P. Ferreira, Maria Isabel V. Orselli, Isabel C. N. Sacco	1743-0003	22	8.8	1.291	A1
Muscle stretching exercises and resistance training in fibromyalgia: which is better? A three-arm randomized controlled trial.	10.23736/s1973-9087.17.04876-6	http://dx.doi.org/10.23736/s1973-9087.17.04876-6	1973-9087	European Journal of Physical and Rehabilitation Medicine	Ana Assumpção			2017	1601662139	0	0	0	0	23	0	18	0	18	0	442	12	FALSE	Ana Assumpção, Luciana A Matsutani, Susan L Yuan, Adriana S Santo, Juliana Sauer, Pamela Mango, Amelia P Marques	1973-9087	41	7.3	0.955	A2
Music Alters Conscious Distance Monitoring without Changing Pacing and Performance during a Cycling Time Trial	10.3390/ijerph20053890	http://dx.doi.org/10.3390/ijerph20053890	1661-7827	International Journal of Environmental Research and Public Health	Gustavo C. Vasconcelos			2023	1677263517	0	0	0	0	7	0	7	0	7	0	7	6	TRUE	Gustavo C. Vasconcelos, Cayque Brietzke, Paulo E. Franco-Alvarenga, Florentina J. Hettinga, Flávio O. Pires	1661-7827	0	5.4	0.808	A1
Nationwide questionnaire data of 229 Williams-Beuren syndrome patients using WhatsApp tool	10.1590/0004-282x-anp-2020-0450	http://dx.doi.org/10.1590/0004-282x-anp-2020-0450	0004-282X	Arquivos de Neuro-Psiquiatria	Lucas Vieira Lacerda Pires			2021	1639524832	0	0	0	0	2	0	2	0	2	0	36	2	TRUE	Lucas Vieira Lacerda Pires, Rogério Lemos Ribeiro, Adriana Modesto de Sousa, Bianca Domit Werner Linnenkamp, Sue Ellen Pontes, Maria Cristina Triguero Veloz Teixeira, Debora Maria Befi-Lopes, Rachel Sayuri Honjo, Debora Romeo Bertola, Chong Ae Kim	0004-282X	1	2.1	0.341	B2
Neurodevelopment in Infants Exposed to Zika Virus In Utero	10.1056/nejmc1800098	http://dx.doi.org/10.1056/nejmc1800098	0028-4793	New England Journal of Medicine	M Elisabeth Lopes Moreira			2018	1599068861	1	0	0	8	84	1	61	0	71	0	111	96	TRUE	M Elisabeth Lopes Moreira, Karin Nielsen-Saines, Patricia Brasil, Tara Kerin, Luana Damasceno, Marcos Pone, Liege M A Carvalho, Sheila M Pone, Zilton Vasconcelos, Ieda P Ribeiro, Andrea A Zin, Irena Tsui, Kristina Adachi, Stephanie L Gaw, Umme-Aiman Halai, Tania S Salles, Denise C da Cunha, Myrna C Bonaldo, Claudia Raja Gabaglia, Leticia Guida, Jociele Malacarne, Roozemerie P Costa, S Clair Gomes, A Beatriz Reis, Fernanda V M Soares, Renata H Hasue, Carolina Y P Aizawa, Fernanda F Genovesi, Mitsue Aibe, Christa Einspieler, Peter B Marschik, J Paulo Pereira, Elyzabeth A Portari, Carla Janzen, James D Cherry	0028-4793	91	134.4	20.544	A1
Neurodevelopment of children exposed intra-uterus by Zika virus: A case series	10.1371/journal.pone.0229434	http://dx.doi.org/10.1371/journal.pone.0229434	1932-6203	PLOS ONE	Pedro Massaroni Peçanha			2020	1582992143	0	0	0	0	1	0	1	0	1	0	85	1	TRUE	Pedro Massaroni Peçanha, Clair Gomes, Sheila Moura Pone, Marcos Vinicius da Silva Pone, Zilton Vasconcelos, Andrea Zin, Renata Hydee Hasue Vilibor, Roozemeria Pereira Costa, Maria Dalva Barbosa Baker Meio, Karin Nielsen-Saines, Patricia Brasil, Elizabeth Brickley, Maria Elisabeth Lopes Moreira	1932-6203	50	6.0	0.839	A1
Non-Alcoholic Cirrhosis and Heart Rate Variability: A Systematic Mini-Review	10.3390/medicina56030116	http://dx.doi.org/10.3390/medicina56030116	1010-660X	Medicina (MDPI)	Joice Anaize Tonon do Amaral			2020	1663066605	0	0	0	0	2	0	1	0	1	0	12	1	TRUE	Joice Anaize Tonon do Amaral, Renata Salatini, Claudia Arab, Luiz Carlos Abreu, Vitor E. Valenti, Carlos B. M. Monteiro, Uenis Tannuri, Ana Cristina Aoun Tannuri	1010-660X	4	3.6	0.593	A4
Nurses’ knowledge and practices in the face of the challenge of using the systematization of nursing care as an instrument of assistance in a first aid in Brazil	10.1097/md.0000000000011509	http://dx.doi.org/10.1097/md.0000000000011509	0025-7974	Medicine (Wolters Kluwer)	Rosicley S. da Silva			2018	1534691685	0	0	0	0	1	0	1	0	1	0	49	1	TRUE	Rosicley S. da Silva, Italla M.P. Bezerra, Carlos B.M. Monteiro, Fernando Adami, Hugo M.F. Souza, Luiz C. de Abreu	0025-7974	0	2.9	0.441	A3
Nutritional strategies of physically active subjects with muscle dysmorphia	10.1186/1755-7682-6-25	http://dx.doi.org/10.1186/1755-7682-6-25	1755-7682	International Archives of Medicine	Nadir Contesini			2013	1614807424	0	1	0	1	3	0	1	0	3	0	92	15	TRUE	Nadir Contesini, Fernando Adami, Márcia de-Toledo Blake, Carlos BM Monteiro, Luiz C Abreu, Vitor E Valenti, Fernando S Almeida, Alexandre P Luciano, Marco A Cardoso, Jucemar Benedet, Francisco de Assis Guedes de Vasconcelos, Claudio Leone, Deivis Elton Schlickmann Frainer	1755-7682	6	NA	NA	C
O papel do fonoaudiólogo e o foco da intervenção no TEA	10.1590/2317-1782/20212021264	http://dx.doi.org/10.1590/2317-1782/20212021264	2317-1782	CoDAS	Fernanda Dreux Miranda Fernandes			2022	1653420290	0	0	0	0	1	0	1	0	1	0	8	1	TRUE	Fernanda Dreux Miranda Fernandes, Cibelle Albuquerque de la Higuera Amato, Jacy Perissinoto, Simone Aparecida Lopes-Herrera, Ana Paula Ramos de Souza, Ana Carina Tamanaha, Ana Cristina de Albuquerque Montenegro, Leticia Segeren, Fernanda Prada Machado, Bárbara Niegia Garcia de Goulart, Daniela Regina Molini-Avejonas	2317-1782	1	1.0	0.307	A3
O uso da comunicação suplementar e/ou alternativa no trabalho com a morfossintaxe em adolescentes com Síndrome de Down	10.1590/1982-0216201424012	http://dx.doi.org/10.1590/1982-0216201424012	1516-1846	Revista CEFAC	Rosangela Viana Andrade			2014	1407783998	0	0	0	0	1	0	1	0	1	0	6	1	TRUE	Rosangela Viana Andrade, Lenice de Fatima da Silva-Munhoz, Suelly Cecilia Olivan Limongi	1516-1846	1	NA	NA	B1
Oral and Laryngeal Articulation Control of Voicing in Children with and without Speech Sound Disorders	10.3390/children9050649	http://dx.doi.org/10.3390/children9050649	2227-9067	Children	Haydée Fiszbein Wertzner			2022	1653672552	0	0	0	0	2	0	1	0	1	0	8	1	TRUE	Haydée Fiszbein Wertzner, Luciana Pagan Neves, Luis M. T. Jesus	2227-9067	1	NA	0.545	A4
Oxygen With Cold Bubble Humidification Is No Better Than Dry Oxygen in Preventing Mucus Dehydration, Decreased Mucociliary Clearance, and Decline in Pulmonary Function	10.1016/j.chest.2016.03.035	http://dx.doi.org/10.1016/j.chest.2016.03.035	0012-3692	CHEST	Michelle Lisidati Franchini			2016	1653112619	4	0	0	0	18	0	13	0	18	0	117	13	FALSE	Michelle Lisidati Franchini, Rodrigo Athanazio, Luis Fernando Amato-Lourenço, Waldir Carreirão-Neto, Paulo Hilario Nascimento Saldiva, Geraldo Lorenzi-Filho, Bruce K. Rubin, Naomi Kondo Nakagawa	0012-3692	17	11.9	2.123	A1
Pain and quality of life in patients undergoing radiotherapy for spinal metastatic disease treatment	10.1186/1755-7682-6-6	http://dx.doi.org/10.1186/1755-7682-6-6	1755-7682	International Archives of Medicine	Edgar S Valesin Filho			2013	1380281032	0	0	0	0	2	0	2	0	2	0	31	1	TRUE	Edgar S Valesin Filho, Luiz Carlos de Abreu, Guilherme HV Lima, Daniel IG de Cubero, Fabrício H Ueno, Gustavo SL Figueiredo, Vitor E Valenti, Carlos Bandeira de Mello Monteiro, Rubens Wajnsztejn, Edison N Fujiki, Modesto Rolim Neto, Luciano M Rodrigues	1755-7682	17	NA	NA	C
Pain characterization in Duchenne muscular dystrophy	10.1590/0004-282x20160107	http://dx.doi.org/10.1590/0004-282x20160107	0004-282X	Arquivos de Neuro-Psiquiatria	Talita Dias da Silva			2016	1476876051	1	0	0	0	1	0	0	0	1	0	45	1	TRUE	Talita Dias da Silva, Thais Massetti, Carlos Bandeira de Mello Monteiro, Isabela Lopes Trevizan, Claudia Arab, Fatima Aparecida Caromano, Mariana Callil Voos, Acary Souza Bulle Oliveira, Francis Meire Favero	0004-282X	10	2.1	0.341	B2
Patients with Parkinson disease present high ambulatory blood pressure variability	10.1111/cpf.12338	http://dx.doi.org/10.1111/cpf.12338	1475-0961	Clinical Physiology & Functional Imaging	Hélcio Kanegusuku			2016	1452584762	0	0	0	1	1	0	0	0	1	0	48	7	FALSE	Hélcio Kanegusuku, Carla Silva‐Batista, Tiago Peçanha, Natan Silva‐Junior, Andreia Queiroz, Luiz Costa, Marco Mello, Maria Piemonte, Carlos Ugrinowitsch, Cláudia Forjaz	1475-0961	17	3.9	0.487	A4
Pentoxifylline attenuates leukocyte–endothelial interactions in a two-hit model of shock and sepsis	10.1016/j.jss.2014.07.034	http://dx.doi.org/10.1016/j.jss.2014.07.034	0022-4804	Journal of Surgical Research	Naomi Kondo Nakagawa			2014	1658009278	1	0	0	0	3	0	2	0	3	0	41	1	FALSE	Naomi Kondo Nakagawa, Ruy J Cruz, Priscila Aikawa, Cristiano J Correia, José Walber Miranda Costa Cruz, Thais Mauad, Haibo Zhang, Mauricio Rocha-e-Silva, Paulina Sannomiya	0022-4804	9	3.9	0.748	A3
Perfil sensorial de crianças com Transtorno do Processamento Auditivo Central (TPAC)	10.1590/2317-1782/20212019282	http://dx.doi.org/10.1590/2317-1782/20212019282	2317-1782	CoDAS	Flávia Regina Ribeiro Cavalcanti Buffone			2022	1709750641	0	0	0	0	3	0	1	1	3	0	35	4	TRUE	Flávia Regina Ribeiro Cavalcanti Buffone, Eliane Schochat	2317-1782	0	1.0	0.307	A3
Performance of Down syndrome subjects during a coincident timing task	10.1186/1755-7682-6-15	http://dx.doi.org/10.1186/1755-7682-6-15	1755-7682	International Archives of Medicine	Camila Torriani-Pasin			2013	1366806954	0	0	0	0	1	0	1	0	1	0	30	1	TRUE	Camila Torriani-Pasin, Giordano MG Bonuzzi, Marcos AA Soares, Gisele L Antunes, Gisele CS Palma, Carlos BM Monteiro, Luiz Carlos de Abreu, Vitor E Valenti, Alaércio Perotti, Rubens Wajnsztejn, Umberto C Corrêa	1755-7682	5	NA	NA	C
Peripheral and central auditory assessment in among the elderly	10.1590/1809-98232016019.150226	http://dx.doi.org/10.1590/1809-98232016019.150226	1809-9823	Revista Brasileira de Geriatria e Gerontologia	Alessandra Giannella Samelli			2016	1639060131	1	0	0	0	3	0	0	0	1	0	19	1	TRUE	Alessandra Giannella Samelli, Carla Gentile Matas, Camila Maia Rabelo, Fernanda Cristina Leite Magliaro, Natália Paião Luiz, Lidiane Dias Silva	1809-9823	5	NA	NA	A3
Peripheral hearing in Parkinson’s disease: a systematic review	10.1080/14992027.2022.2109073	http://dx.doi.org/10.1080/14992027.2022.2109073	1499-2027	International Journal of Audiology	Mariana S. Leme			2022	1696373309	0	0	0	0	7	0	7	0	7	0	10	3	FALSE	Mariana S. Leme, Seisse G. G. Sanches, Renata M. M. Carvallo	1499-2027	3	4.4	0.942	A1
Physical activity, muscle strength, and exercise capacity 3 months after severe sepsis and septic shock	10.1007/s00134-015-3914-y	http://dx.doi.org/10.1007/s00134-015-3914-y	0342-4642	Intensive Care Medicine	Rodrigo Cerqueira Borges			2015	1609227805	1	0	0	0	15	0	12	0	13	0	156	7	TRUE	Rodrigo Cerqueira Borges, Celso R. F. Carvalho, Alexandra Siqueira Colombo, Mariucha Pereira da Silva Borges, Francisco Garcia Soriano	0342-4642	60	34.5	6.232	A1
Physical fitness and quality of life in adolescents with asthma and fixed airflow obstruction	10.1002/ppul.25160	http://dx.doi.org/10.1002/ppul.25160	8755-6863	Pediatric Pulmonology	Andrey Wirgues Sousa			2020	1608020493	0	0	0	0	3	0	1	0	1	0	49	1	TRUE	Andrey Wirgues Sousa, Anna Lucia Barros Cabral, Ronaldo Aparecido Silva, Alfredo José Fonseca, José Grindler, Milton Arruda Martins, Celso R. F. Carvalho	8755-6863	4	5.4	0.907	A2
Physical training in adults with asthma: An integrative approach on strategies, mechanisms, and benefits	10.3389/fresc.2023.1115352	http://dx.doi.org/10.3389/fresc.2023.1115352	2673-6861	Frontiers in Rehabilitation Sciences	Fabiano Francisco de Lima			2023	1717111500	0	0	0	6	28	0	21	1	28	0	52	58	TRUE	Fabiano Francisco de Lima, David Halen Araújo Pinheiro, Celso Ricardo Fernandes de Carvalho	2673-6861	6	NA	NA	NA
Post-acute sequelae of SARS-CoV-2 associates with physical inactivity in a cohort of COVID-19 survivors	10.1038/s41598-022-26888-3	http://dx.doi.org/10.1038/s41598-022-26888-3	2045-2322	Scientific Reports	Saulo Gil			2023	1711641889	1	2	0	21	111	1	69	0	94	0	44	194	TRUE	Saulo Gil, Bruno Gualano, Adriana Ladeira de Araújo, Gersiel Nascimento de Oliveira Júnior, Rodolfo Furlan Damiano, Fabio Pinna, Marta Imamura, Vanderson Rocha, Esper Kallas, Linamara Rizzo Batistella, Orestes V. Forlenza, Carlos R. R. de Carvalho, Geraldo Filho Busatto, Hamilton Roschel	2045-2322	18	7.5	0.9	A1
